date,price
25-01-2016 06:10,73.27962242
25-01-2016 07:10,91.30518075
25-01-2016 08:10,18.84040075
25-01-2016 09:10,14.63189917
25-01-2016 10:10,8.30253025
25-01-2016 11:10,7.376519417
25-01-2016 12:10,13.81858625
25-01-2016 13:10,15.39632717
25-01-2016 14:10,18.622903
25-01-2016 15:10,20.41627025
25-01-2016 16:10,21.72893825
25-01-2016 17:10,26.85524658
25-01-2016 18:10,31.92816742
25-01-2016 19:10,24.46233642
25-01-2016 20:10,23.80484433
25-01-2016 21:10,22.69780767
25-01-2016 22:10,22.4004465
25-01-2016 23:10,21.66993408
26-01-2016 00:10,20.57255433
26-01-2016 01:10,20.17237125
26-01-2016 02:10,16.64190542
26-01-2016 03:10,17.93678108
26-01-2016 04:10,20.74623775
26-01-2016 05:10,23.6621555
26-01-2016 06:10,30.28140175
26-01-2016 07:10,28.75027967
26-01-2016 08:10,16.369688
26-01-2016 09:10,14.08194692
26-01-2016 10:10,17.23390417
26-01-2016 11:10,15.11213917
26-01-2016 12:10,15.41670133
26-01-2016 13:10,16.9399745
26-01-2016 14:10,10.93358183
26-01-2016 15:10,12.75232825
26-01-2016 16:10,20.68914658
26-01-2016 17:10,27.13020233
26-01-2016 18:10,28.15936967
26-01-2016 19:10,33.23382
26-01-2016 20:10,29.14778683
26-01-2016 21:10,25.00867325
26-01-2016 22:10,21.92859267
26-01-2016 23:10,22.02237158
27-01-2016 00:10,22.04505592
27-01-2016 01:10,21.96682108
27-01-2016 02:10,21.69831833
27-01-2016 03:10,21.71782625
27-01-2016 04:10,22.56909525
27-01-2016 05:10,21.47202883
27-01-2016 06:10,22.38578408
27-01-2016 07:10,25.14362183
27-01-2016 08:10,21.689595
27-01-2016 09:10,22.74685017
27-01-2016 10:10,21.6460675
27-01-2016 11:10,18.51450967
27-01-2016 12:10,20.87840742
27-01-2016 13:10,21.53239642
27-01-2016 14:10,23.06613375
27-01-2016 15:10,22.39993867
27-01-2016 16:10,23.87871042
27-01-2016 17:10,36.73461942
27-01-2016 18:10,26.669553
27-01-2016 19:10,25.0937945
27-01-2016 20:10,25.08644283
27-01-2016 21:10,28.19321083
27-01-2016 22:10,23.58746908
27-01-2016 23:10,20.98354533
28-01-2016 00:10,21.48626025
28-01-2016 01:10,20.83377792
